12,33.33,162,4.8605,0.5784,3.5704,12,40,1,0
30,13.33,65,4.8762,0.58027,8.9272,12,40,1,0
60,6.66,35,5.2553,0.62538,17.868,12,40,1,0
6,66.66,270,4.0504,0.482,1.7852,11,40,1,0
12,33.33,155,4.6505,0.55341,3.5704,11,40,1,0
30,13.33,60,4.5011,0.53563,8.9272,11,40,1,0
60,6.66,34,5.1051,0.60751,17.868,11,40,1,0
6,66.66,281,4.2154,0.50164,1.7852,10,40,1,0
12,33.33,164,4.9205,0.58554,3.5704,10,40,1,0
30,13.33,64,4.8012,0.57134,8.9272,10,40,1,0
60,6.66,36,5.4054,0.64324,17.868,10,40,1,0
6,66.66,296,4.4404,0.52841,1.7852,9,40,1,0
12,33.33,150,4.5005,0.53555,3.5704,9,40,1,0
30,13.33,75,5.6264,0.66954,8.9272,9,40,1,0
60,6.66,38,5.7057,0.67898,17.868,9,40,1,0
6,66.66,280,4.2004,0.49985,1.7852,8,40,1,0
12,33.33,155,4.6505,0.55341,3.5704,8,40,1,0
30,13.33,69,5.1763,0.61598,8.9272,8,40,1,0
60,6.66,39,5.8559,0.69685,17.868,8,40,1,0
6,66.66,334,5.0105,0.59625,1.7852,7,40,1,0
12,33.33,172,5.1605,0.6141,3.5704,7,40,1,0
30,13.33,82,6.1515,0.73203,8.9272,7,40,1,0
60,6.66,42,6.3063,0.75045,17.868,7,40,1,0
6,66.66,355,5.3255,0.63374,1.7852,6,40,1,0
12,33.33,185,5.5506,0.66052,3.5704,6,40,1,0
30,13.33,93,6.9767,0.83023,8.9272,6,40,1,0
60,6.66,47,7.0571,0.83979,17.868,6,40,1,0
6,66.66,352,5.2805,0.62838,1.7852,5,40,1,0
12,33.33,192,5.7606,0.68551,3.5704,5,40,1,0
30,13.33,93,6.9767,0.83023,8.9272,5,40,1,0
60,6.66,49,7.3574,0.87553,17.868,5,40,1,0
6,66.66,335,5.0255,0.59803,1.7852,4,40,1,0
12,33.33,177,5.3105,0.63195,3.5704,4,40,1,0
30,13.33,80,6.0015,0.71418,8.9272,4,40,1,0
60,6.66,46,6.9069,0.82192,17.868,4,40,1,0
6,66.66,330,4.9505,0.58911,1.7852,3,40,1,0
12,33.33,196,5.8806,0.69979,3.5704,3,40,1,0
30,13.33,92,6.9017,0.82131,8.9272,3,40,1,0
60,6.66,48,7.2072,0.85766,17.868,3,40,1,0
6,66.66,333,4.9955,0.59446,1.7852,2,40,1,0
12,33.33,182,5.4605,0.6498,3.5704,2,40,1,0
30,13.33,82,6.1515,0.73203,8.9272,2,40,1,0
60,6.66,45,6.7568,0.80405,17.868,2,40,1,0
6,66.66,612,9.1809,1.0925,1.7852,12,40,0,1
12,33.33,333,9.991,1.1889,3.5704,12,40,0,1
30,13.33,137,10.278,1.223,8.9272,12,40,0,1
60,6.66,80,12.012,1.4294,17.868,12,40,0,1
6,66.66,902,13.531,1.6102,1.7852,11,40,0,1
12,33.33,469,14.071,1.6745,3.5704,11,40,0,1
30,13.33,193,14.479,1.723,8.9272,11,40,0,1
60,6.66,101,15.165,1.8047,17.868,11,40,0,1
6,66.66,1310,19.652,2.3386,1.7852,10,40,0,1
12,33.33,659,19.772,2.3529,3.5704,10,40,0,1
30,13.33,271,20.33,2.4193,8.9272,10,40,0,1
60,6.66,154,23.123,2.7517,17.868,10,40,0,1
